state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
24.0,138.0,b'510',1384.0,b'0',b'0',0.0,89.1,117.0,15.15,126.8,46.0,10.78,190.5,71.0,8.57,9.9,4.0,2.67,b'2',0
11.0,134.0,b'415',808.0,b'0',b'1',38.0,214.4,93.0,36.45,211.7,57.0,17.99,165.0,79.0,7.43,10.0,8.0,2.7,b'1',0
16.0,108.0,b'408',3227.0,b'0',b'0',0.0,170.3,48.0,28.95,187.7,146.0,15.95,204.0,84.0,9.18,16.1,4.0,4.35,b'3',0
35.0,141.0,b'415',4318.0,b'0',b'0',0.0,215.8,79.0,36.69,112.7,85.0,9.58,221.8,109.0,9.98,5.6,4.0,1.51,b'2',0
48.0,96.0,b'510',827.0,b'0',b'1',18.0,172.7,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,b'1',0
23.0,113.0,b'408',2004.0,b'1',b'0',0.0,125.2,93.0,21.28,206.4,119.0,17.54,129.3,139.0,5.82,8.3,8.0,2.24,b'0',0
8.0,139.0,b'408',3261.0,b'0',b'0',0.0,139.0,110.0,23.63,132.9,93.0,11.3,272.0,120.0,12.24,12.1,1.0,3.27,b'0',0
3.0,140.0,b'408',4433.0,b'0',b'0',0.0,173.2,91.0,29.44,196.8,106.0,16.73,209.3,128.0,9.42,11.2,5.0,3.02,b'3',0
26.0,157.0,b'408',4736.0,b'0',b'0',0.0,240.2,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75,b'2',0
49.0,79.0,b'415',1698.0,b'0',b'0',0.0,222.3,99.0,37.79,146.2,82.0,12.43,275.6,82.0,12.4,8.9,4.0,2.4,b'3',0
23.0,96.0,b'408',1568.0,b'0',b'0',0.0,208.1,93.0,35.38,189.2,107.0,16.08,279.6,90.0,12.58,7.4,2.0,2.0,b'1',0
11.0,57.0,b'415',199.0,b'0',b'0',0.0,214.0,100.0,36.38,209.9,80.0,17.84,105.1,112.0,4.73,11.3,1.0,3.05,b'0',0
32.0,30.0,b'415',4121.0,b'0',b'0',0.0,169.9,144.0,28.88,225.2,118.0,19.14,169.7,93.0,7.64,11.4,7.0,3.08,b'1',0
20.0,117.0,b'415',3026.0,b'0',b'1',23.0,198.1,86.0,33.68,177.0,86.0,15.05,180.5,92.0,8.12,6.8,6.0,1.84,b'1',0
33.0,111.0,b'415',749.0,b'0',b'0',0.0,304.6,56.0,51.78,157.6,101.0,13.4,188.2,116.0,8.47,12.4,1.0,3.35,b'1',1
37.0,103.0,b'408',4489.0,b'0',b'0',0.0,185.8,118.0,31.59,86.8,84.0,7.38,208.4,115.0,9.38,10.7,9.0,2.89,b'1',0
16.0,124.0,b'510',4767.0,b'0',b'1',37.0,161.2,109.0,27.4,204.2,79.0,17.36,231.5,87.0,10.42,8.9,4.0,2.4,b'1',0
32.0,170.0,b'408',4813.0,b'0',b'0',0.0,215.4,94.0,36.62,138.2,97.0,11.75,237.1,117.0,10.67,12.5,5.0,3.38,b'1',0
33.0,121.0,b'408',4839.0,b'0',b'1',44.0,116.0,85.0,19.72,150.1,120.0,12.76,246.8,98.0,11.11,12.0,2.0,3.24,b'1',0
44.0,180.0,b'510',2772.0,b'0',b'0',0.0,253.9,69.0,43.16,184.2,138.0,15.66,174.3,83.0,7.84,0.4,7.0,0.11,b'1',0
15.0,116.0,b'415',4386.0,b'0',b'0',0.0,271.0,114.0,46.07,209.9,71.0,17.84,193.5,109.0,8.71,13.7,2.0,3.7,b'5',1
19.0,158.0,b'415',3960.0,b'0',b'0',0.0,214.7,112.0,36.5,262.9,115.0,22.35,228.9,68.0,10.3,11.6,2.0,3.13,b'1',0
3.0,157.0,b'415',3255.0,b'0',b'0',0.0,220.7,105.0,37.52,119.3,127.0,10.14,165.1,113.0,7.43,11.5,7.0,3.11,b'4',0
40.0,105.0,b'408',470.0,b'1',b'0',0.0,274.0,156.0,46.58,263.0,69.0,22.36,195.9,93.0,8.82,11.3,3.0,3.05,b'3',1
34.0,61.0,b'415',869.0,b'0',b'0',0.0,197.7,118.0,33.61,152.2,96.0,12.94,221.0,93.0,9.95,7.0,3.0,1.89,b'2',0
35.0,61.0,b'510',10.0,b'1',b'1',16.0,143.5,76.0,24.4,242.6,58.0,20.62,147.7,95.0,6.65,11.3,3.0,3.05,b'0',0
14.0,66.0,b'415',2198.0,b'0',b'1',31.0,163.2,106.0,27.74,267.9,108.0,22.77,172.6,100.0,7.77,9.7,5.0,2.62,b'1',0
1.0,42.0,b'510',1926.0,b'0',b'0',0.0,160.2,103.0,27.23,159.8,116.0,13.58,255.7,87.0,11.51,12.9,3.0,3.48,b'1',0
15.0,91.0,b'510',462.0,b'1',b'0',0.0,103.2,100.0,17.54,124.8,154.0,10.61,336.1,111.0,15.12,14.0,4.0,3.78,b'2',1
17.0,81.0,b'510',649.0,b'0',b'0',0.0,79.4,99.0,13.5,144.7,90.0,12.3,204.7,114.0,9.21,9.1,5.0,2.46,b'0',0
6.0,124.0,b'415',3090.0,b'0',b'0',0.0,151.0,98.0,25.67,120.6,119.0,10.25,152.8,81.0,6.88,9.2,2.0,2.48,b'2',0
0.0,41.0,b'415',2653.0,b'0',b'0',0.0,159.3,66.0,27.08,125.9,75.0,10.7,261.9,76.0,11.79,11.1,5.0,3.0,b'1',0
34.0,46.0,b'415',4584.0,b'0',b'0',0.0,122.2,67.0,20.77,167.2,62.0,14.21,194.8,98.0,8.77,9.7,6.0,2.62,b'1',0
16.0,164.0,b'510',3480.0,b'0',b'1',30.0,238.8,100.0,40.6,230.0,121.0,19.55,206.3,66.0,9.28,13.2,8.0,3.56,b'1',0
37.0,136.0,b'415',1805.0,b'0',b'1',23.0,235.6,65.0,40.05,177.7,81.0,15.1,138.7,105.0,6.24,11.3,5.0,3.05,b'1',0
30.0,145.0,b'415',1608.0,b'0',b'0',0.0,170.5,101.0,28.99,206.5,112.0,17.55,194.3,106.0,8.74,9.8,1.0,2.65,b'3',0
6.0,94.0,b'415',550.0,b'0',b'0',0.0,206.1,49.0,35.04,224.6,115.0,19.09,256.7,74.0,11.55,13.0,1.0,3.51,b'1',0
17.0,74.0,b'510',2151.0,b'1',b'0',0.0,125.8,103.0,21.39,207.7,96.0,17.65,207.4,143.0,9.33,14.1,4.0,3.81,b'1',1
36.0,100.0,b'415',1295.0,b'0',b'0',0.0,203.1,96.0,34.53,217.0,126.0,18.45,180.9,122.0,8.14,13.5,2.0,3.65,b'3',0
42.0,78.0,b'415',257.0,b'0',b'0',0.0,149.7,119.0,25.45,182.2,115.0,15.49,261.5,126.0,11.77,9.7,8.0,2.62,b'0',0
9.0,36.0,b'510',4330.0,b'0',b'0',0.0,195.5,77.0,33.24,156.3,108.0,13.29,217.8,133.0,9.8,7.3,2.0,1.97,b'1',0
24.0,60.0,b'408',2382.0,b'0',b'0',0.0,162.8,117.0,27.68,163.2,121.0,13.87,242.4,140.0,10.91,14.2,2.0,3.83,b'1',0
5.0,92.0,b'415',4053.0,b'0',b'0',0.0,160.5,113.0,27.29,287.3,134.0,24.42,212.6,93.0,9.57,8.2,3.0,2.21,b'3',0
15.0,131.0,b'408',2289.0,b'0',b'0',0.0,240.9,108.0,40.95,167.4,91.0,14.23,322.2,109.0,14.5,14.7,8.0,3.97,b'3',0
37.0,123.0,b'415',3590.0,b'0',b'1',38.0,202.3,104.0,34.39,292.4,105.0,24.85,239.3,63.0,10.77,11.2,1.0,3.02,b'3',0
43.0,87.0,b'415',4917.0,b'0',b'0',0.0,169.1,105.0,28.75,169.9,102.0,14.44,244.9,106.0,11.02,9.9,10.0,2.67,b'3',0
40.0,125.0,b'408',3907.0,b'0',b'0',0.0,143.6,119.0,24.41,238.5,119.0,20.27,173.6,89.0,7.81,10.9,4.0,2.94,b'2',0
16.0,110.0,b'510',1406.0,b'0',b'0',0.0,208.0,69.0,35.36,95.1,94.0,8.08,178.5,129.0,8.03,8.0,11.0,2.16,b'1',0
46.0,122.0,b'408',1078.0,b'0',b'0',0.0,128.3,89.0,21.81,237.7,62.0,20.2,166.6,128.0,7.5,11.2,5.0,3.02,b'1',0
13.0,103.0,b'415',998.0,b'0',b'0',0.0,174.7,151.0,29.7,148.0,56.0,12.58,168.2,109.0,7.57,15.8,3.0,4.27,b'6',1
29.0,39.0,b'510',4419.0,b'0',b'0',0.0,185.0,113.0,31.45,106.5,125.0,9.05,167.3,78.0,7.53,12.0,2.0,3.24,b'0',0
21.0,48.0,b'510',3369.0,b'0',b'0',0.0,200.5,117.0,34.09,225.3,123.0,19.15,134.0,89.0,6.03,6.7,5.0,1.81,b'4',0
34.0,70.0,b'415',2014.0,b'0',b'0',0.0,177.4,125.0,30.16,226.2,104.0,19.23,254.1,72.0,11.43,10.9,4.0,2.94,b'0',0
43.0,57.0,b'415',3985.0,b'0',b'0',0.0,161.0,113.0,27.37,208.0,134.0,17.68,208.1,81.0,9.36,8.4,4.0,2.27,b'3',0
41.0,124.0,b'408',209.0,b'1',b'1',29.0,187.1,75.0,31.81,148.5,142.0,12.62,214.4,124.0,9.65,5.5,7.0,1.49,b'2',0
43.0,130.0,b'415',3912.0,b'0',b'0',0.0,159.9,70.0,27.18,236.8,127.0,20.13,227.9,95.0,10.26,9.0,1.0,2.43,b'1',0
22.0,146.0,b'408',4114.0,b'0',b'0',0.0,149.3,83.0,25.38,187.1,130.0,15.9,149.8,100.0,6.74,7.9,4.0,2.13,b'7',1
42.0,196.0,b'415',698.0,b'0',b'0',0.0,133.1,80.0,22.63,206.5,120.0,17.55,221.6,96.0,9.97,10.3,8.0,2.78,b'1',0
15.0,58.0,b'415',4184.0,b'0',b'1',22.0,224.1,127.0,38.1,238.8,85.0,20.3,174.2,86.0,7.84,11.5,7.0,3.11,b'2',0
1.0,152.0,b'408',3221.0,b'0',b'0',0.0,142.8,106.0,24.28,230.5,87.0,19.59,212.8,74.0,9.58,7.2,8.0,1.94,b'0',0
1.0,112.0,b'510',638.0,b'0',b'0',0.0,189.4,83.0,32.2,219.0,89.0,18.62,168.0,116.0,7.56,7.1,8.0,1.92,b'3',0
44.0,83.0,b'510',3073.0,b'0',b'0',0.0,208.9,71.0,35.51,214.8,92.0,18.26,247.9,108.0,11.16,13.0,5.0,3.51,b'1',0
36.0,93.0,b'415',4799.0,b'0',b'1',32.0,116.9,120.0,19.87,232.4,97.0,19.75,127.7,112.0,5.75,11.0,9.0,2.97,b'0',0
19.0,117.0,b'408',2399.0,b'0',b'0',0.0,240.2,110.0,40.83,187.9,65.0,15.97,152.7,102.0,6.87,7.0,19.0,1.89,b'3',0
1.0,64.0,b'510',3667.0,b'0',b'0',0.0,297.8,88.0,50.63,196.0,89.0,16.66,213.7,107.0,9.62,12.0,2.0,3.24,b'1',1
7.0,93.0,b'408',926.0,b'0',b'1',22.0,306.2,123.0,52.05,189.7,83.0,16.12,240.3,107.0,10.81,11.7,2.0,3.16,b'0',0
44.0,32.0,b'510',2267.0,b'0',b'1',26.0,243.5,137.0,41.4,236.8,108.0,20.13,173.3,149.0,7.8,9.0,9.0,2.43,b'1',0
15.0,51.0,b'510',1069.0,b'0',b'0',0.0,214.8,94.0,36.52,149.7,58.0,12.72,283.4,66.0,12.75,10.2,5.0,2.75,b'0',0
14.0,107.0,b'408',1415.0,b'0',b'0',0.0,228.2,90.0,38.79,214.2,123.0,18.21,183.1,79.0,8.24,10.5,4.0,2.84,b'4',0
6.0,67.0,b'415',4818.0,b'0',b'0',0.0,115.5,70.0,19.64,252.2,143.0,21.44,208.9,91.0,9.4,7.5,6.0,2.03,b'0',0
13.0,43.0,b'415',1644.0,b'0',b'1',36.0,93.1,68.0,15.83,246.1,83.0,20.92,94.9,109.0,4.27,8.7,8.0,2.35,b'1',0
46.0,100.0,b'415',2858.0,b'0',b'1',25.0,215.9,90.0,36.7,257.9,92.0,21.92,180.2,157.0,8.11,11.6,4.0,3.13,b'1',0
6.0,66.0,b'415',4770.0,b'0',b'1',29.0,229.4,104.0,39.0,257.4,84.0,21.88,231.5,119.0,10.42,8.0,1.0,2.16,b'2',0
41.0,166.0,b'510',2120.0,b'0',b'1',32.0,148.4,86.0,25.23,170.6,119.0,14.5,201.5,124.0,9.07,11.3,12.0,3.05,b'1',0
1.0,106.0,b'408',4039.0,b'0',b'1',29.0,83.6,131.0,14.21,203.9,131.0,17.33,229.5,73.0,10.33,8.1,3.0,2.19,b'1',0
23.0,123.0,b'408',4985.0,b'0',b'0',0.0,236.2,135.0,40.15,273.9,88.0,23.28,227.0,77.0,10.22,10.1,6.0,2.73,b'2',1
49.0,112.0,b'408',344.0,b'0',b'0',0.0,168.4,53.0,28.63,187.5,68.0,15.94,204.5,125.0,9.2,9.8,3.0,2.65,b'1',0
36.0,123.0,b'415',3425.0,b'0',b'1',27.0,198.7,127.0,33.78,249.0,105.0,21.17,173.2,124.0,7.79,12.5,5.0,3.38,b'1',0
34.0,140.0,b'415',323.0,b'0',b'0',0.0,235.5,81.0,40.04,257.2,130.0,21.86,103.1,111.0,4.64,11.5,4.0,3.11,b'2',0
21.0,100.0,b'510',1239.0,b'0',b'0',0.0,264.5,117.0,44.97,194.0,111.0,16.49,262.7,111.0,11.82,7.5,4.0,2.03,b'2',1
30.0,60.0,b'415',4063.0,b'0',b'0',0.0,180.3,67.0,30.65,208.0,68.0,17.68,181.2,101.0,8.15,12.8,6.0,3.46,b'2',0
34.0,181.0,b'408',702.0,b'0',b'0',0.0,143.3,91.0,24.36,195.5,58.0,16.62,223.3,95.0,10.05,6.0,7.0,1.62,b'1',0
40.0,93.0,b'415',2337.0,b'0',b'0',0.0,190.2,68.0,32.33,262.2,64.0,22.29,130.0,92.0,5.85,8.8,4.0,2.38,b'0',0
37.0,72.0,b'510',961.0,b'0',b'0',0.0,141.3,133.0,24.02,134.9,96.0,11.47,227.5,97.0,10.24,11.2,3.0,3.02,b'2',0
34.0,9.0,b'415',3727.0,b'0',b'1',16.0,88.5,87.0,15.05,178.8,108.0,15.2,228.7,96.0,10.29,11.5,3.0,3.11,b'2',0
45.0,52.0,b'415',492.0,b'1',b'1',27.0,207.5,92.0,35.28,182.8,92.0,15.54,189.0,68.0,8.5,9.8,3.0,2.65,b'2',0
26.0,25.0,b'415',1705.0,b'0',b'0',0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,b'2',0
44.0,133.0,b'408',3728.0,b'0',b'1',44.0,174.0,80.0,29.58,209.4,113.0,17.8,224.1,87.0,10.08,14.1,7.0,3.81,b'2',1
40.0,100.0,b'510',1114.0,b'0',b'0',0.0,115.9,87.0,19.7,111.3,56.0,9.46,170.2,77.0,7.66,7.1,4.0,1.92,b'1',0
6.0,87.0,b'510',2589.0,b'0',b'1',18.0,186.7,74.0,31.74,220.0,77.0,18.7,224.6,137.0,10.11,12.0,4.0,3.24,b'1',0
49.0,133.0,b'510',4861.0,b'0',b'1',24.0,125.5,106.0,21.34,161.2,95.0,13.7,209.1,112.0,9.41,15.0,4.0,4.05,b'2',0
41.0,93.0,b'415',291.0,b'0',b'0',0.0,176.1,103.0,29.94,199.7,130.0,16.97,263.9,96.0,11.88,8.5,6.0,2.3,b'2',0
31.0,121.0,b'415',2587.0,b'0',b'0',0.0,166.3,114.0,28.27,138.8,130.0,11.8,215.3,108.0,9.69,10.4,10.0,2.81,b'2',0
47.0,63.0,b'408',4055.0,b'0',b'0',0.0,149.3,104.0,25.38,273.6,75.0,23.26,206.6,72.0,9.3,9.1,4.0,2.46,b'0',0
42.0,88.0,b'415',238.0,b'0',b'0',0.0,181.5,116.0,30.86,187.0,119.0,15.9,220.3,96.0,9.91,10.5,7.0,2.84,b'1',0
17.0,88.0,b'415',4118.0,b'0',b'0',0.0,148.2,82.0,25.19,308.7,67.0,26.24,235.4,79.0,10.59,6.4,4.0,1.73,b'2',0
3.0,68.0,b'408',2202.0,b'0',b'0',0.0,172.5,115.0,29.33,221.9,126.0,18.86,170.9,98.0,7.69,6.8,8.0,1.84,b'4',0
20.0,76.0,b'415',4051.0,b'0',b'0',0.0,179.1,110.0,30.45,157.2,81.0,13.36,240.0,109.0,10.8,6.5,3.0,1.76,b'0',0
42.0,129.0,b'408',1300.0,b'0',b'0',0.0,101.4,145.0,17.24,249.1,116.0,21.17,157.6,107.0,7.09,7.1,6.0,1.92,b'1',0
15.0,60.0,b'415',4885.0,b'0',b'0',0.0,136.4,147.0,23.19,219.9,101.0,18.69,99.7,73.0,4.49,7.0,3.0,1.89,b'0',0
21.0,57.0,b'415',2217.0,b'0',b'1',33.0,193.4,105.0,32.88,231.6,79.0,19.69,226.2,90.0,10.18,11.1,11.0,3.0,b'2',0
45.0,107.0,b'510',132.0,b'0',b'1',27.0,283.4,104.0,48.18,224.1,152.0,19.05,241.3,63.0,10.86,14.4,7.0,3.89,b'2',0
7.0,101.0,b'415',1803.0,b'0',b'0',0.0,257.3,84.0,43.74,184.8,115.0,15.71,108.9,109.0,4.9,13.5,7.0,3.65,b'0',0
25.0,132.0,b'415',3981.0,b'1',b'0',0.0,144.3,70.0,24.53,231.5,125.0,19.68,304.3,137.0,13.69,7.0,2.0,1.89,b'1',1
36.0,149.0,b'510',3232.0,b'0',b'0',0.0,117.2,99.0,19.92,227.7,74.0,19.35,221.7,141.0,9.98,9.0,7.0,2.43,b'1',0
16.0,110.0,b'415',2880.0,b'1',b'0',0.0,293.3,79.0,49.86,188.5,90.0,16.02,266.9,91.0,12.01,14.5,4.0,3.92,b'0',1
28.0,152.0,b'408',2333.0,b'0',b'0',0.0,298.1,113.0,50.68,228.0,119.0,19.38,228.1,98.0,10.26,8.2,4.0,2.21,b'4',1
6.0,125.0,b'415',4336.0,b'1',b'0',0.0,187.3,118.0,31.84,160.7,111.0,13.66,263.8,112.0,11.87,9.6,2.0,2.59,b'0',1
30.0,124.0,b'415',2245.0,b'0',b'0',0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,b'2',0
2.0,135.0,b'510',4855.0,b'0',b'1',27.0,273.4,141.0,46.48,154.0,99.0,13.09,245.8,112.0,11.06,12.3,6.0,3.32,b'1',0
34.0,64.0,b'415',970.0,b'1',b'0',0.0,346.8,55.0,58.96,249.5,79.0,21.21,275.4,102.0,12.39,13.3,9.0,3.59,b'1',1
31.0,139.0,b'415',2515.0,b'0',b'1',43.0,231.0,85.0,39.27,222.3,82.0,18.9,148.0,105.0,6.66,8.3,5.0,2.24,b'2',0
28.0,58.0,b'408',3010.0,b'0',b'0',0.0,177.4,107.0,30.16,204.7,104.0,17.4,141.9,123.0,6.39,15.0,9.0,4.05,b'3',0
31.0,126.0,b'415',2409.0,b'0',b'0',0.0,261.6,83.0,44.47,192.9,133.0,16.4,246.9,50.0,11.11,7.3,3.0,1.97,b'4',0
50.0,123.0,b'415',3107.0,b'0',b'0',0.0,242.2,87.0,41.17,226.1,101.0,19.22,268.6,121.0,12.09,8.2,3.0,2.21,b'5',1
1.0,134.0,b'415',1290.0,b'0',b'0',0.0,178.0,110.0,30.26,153.8,64.0,13.07,236.6,105.0,10.65,11.7,4.0,3.16,b'1',0
40.0,109.0,b'415',1725.0,b'0',b'0',0.0,222.5,74.0,37.83,169.7,75.0,14.42,264.3,94.0,11.89,9.0,3.0,2.43,b'2',0
27.0,103.0,b'510',2675.0,b'0',b'0',0.0,166.6,84.0,28.32,192.4,91.0,16.35,167.9,115.0,7.56,7.7,6.0,2.08,b'1',0
0.0,115.0,b'415',292.0,b'0',b'0',0.0,245.2,105.0,41.68,159.0,109.0,13.52,229.9,74.0,10.35,7.2,8.0,1.94,b'0',0
42.0,93.0,b'408',3588.0,b'0',b'0',0.0,172.3,135.0,29.29,318.7,95.0,27.09,131.5,104.0,5.92,11.5,4.0,3.11,b'3',0
25.0,122.0,b'408',3948.0,b'0',b'1',45.0,147.8,85.0,25.13,147.4,93.0,12.53,203.5,110.0,9.16,14.0,5.0,3.78,b'1',0
1.0,181.0,b'415',170.0,b'0',b'1',27.0,190.3,93.0,32.35,249.0,127.0,21.17,215.7,82.0,9.71,10.6,4.0,2.86,b'1',0
45.0,117.0,b'408',1880.0,b'0',b'0',0.0,97.1,98.0,16.51,228.0,131.0,19.38,240.0,111.0,10.8,10.6,3.0,2.86,b'1',0
19.0,67.0,b'415',1596.0,b'0',b'1',34.0,161.7,114.0,27.49,207.6,115.0,17.65,205.7,114.0,9.26,9.2,4.0,2.48,b'0',0
43.0,66.0,b'415',3922.0,b'0',b'1',35.0,190.8,100.0,32.44,261.3,93.0,22.21,209.5,108.0,9.43,8.9,6.0,2.4,b'0',0
50.0,90.0,b'415',1718.0,b'0',b'0',0.0,246.4,83.0,41.89,160.3,88.0,13.63,170.9,99.0,7.69,7.6,7.0,2.05,b'1',0
31.0,35.0,b'408',513.0,b'0',b'0',0.0,158.6,67.0,26.96,130.4,96.0,11.08,229.8,80.0,10.34,6.9,5.0,1.86,b'2',0
32.0,69.0,b'415',493.0,b'0',b'0',0.0,111.3,110.0,18.92,226.8,107.0,19.28,187.6,66.0,8.44,10.2,12.0,2.75,b'1',0
41.0,27.0,b'510',1676.0,b'0',b'0',0.0,226.3,95.0,38.47,274.3,109.0,23.32,242.7,119.0,10.92,8.2,3.0,2.21,b'2',1
43.0,139.0,b'510',3168.0,b'1',b'1',31.0,203.5,82.0,34.6,200.3,72.0,17.03,214.0,112.0,9.63,13.4,6.0,3.62,b'1',1
47.0,141.0,b'415',3884.0,b'0',b'0',0.0,151.5,104.0,25.76,242.2,114.0,20.59,304.2,109.0,13.69,10.8,2.0,2.92,b'1',0
32.0,87.0,b'510',4720.0,b'1',b'0',0.0,167.3,119.0,28.44,198.5,119.0,16.87,133.1,88.0,5.99,11.0,6.0,2.97,b'1',0
26.0,49.0,b'415',2260.0,b'1',b'0',0.0,157.6,101.0,26.79,256.4,69.0,21.79,260.8,107.0,11.74,9.8,4.0,2.65,b'1',0
13.0,73.0,b'510',3486.0,b'0',b'1',28.0,198.2,107.0,33.69,139.1,123.0,11.82,199.1,139.0,8.96,8.8,1.0,2.38,b'2',0
29.0,148.0,b'415',2837.0,b'0',b'0',0.0,178.3,98.0,30.31,282.6,110.0,24.02,181.0,98.0,8.15,11.4,4.0,3.08,b'1',0
37.0,100.0,b'415',3180.0,b'0',b'1',31.0,67.7,67.0,11.51,147.1,116.0,12.5,288.3,103.0,12.97,12.3,2.0,3.32,b'6',1
23.0,79.0,b'408',2893.0,b'0',b'1',32.0,50.6,62.0,8.6,201.4,87.0,17.12,146.8,121.0,6.61,4.2,4.0,1.13,b'2',0
22.0,82.0,b'415',4194.0,b'0',b'0',0.0,164.1,84.0,27.9,317.7,109.0,27.0,241.5,87.0,10.87,13.3,4.0,3.59,b'1',0
15.0,87.0,b'510',2940.0,b'0',b'0',0.0,234.8,85.0,39.92,140.9,91.0,11.98,204.3,93.0,9.19,9.5,5.0,2.57,b'1',0
21.0,41.0,b'415',3769.0,b'0',b'1',30.0,191.7,109.0,32.59,193.0,86.0,16.41,149.4,93.0,6.72,11.1,4.0,3.0,b'1',0
1.0,182.0,b'415',4792.0,b'0',b'1',24.0,128.1,104.0,21.78,143.4,127.0,12.19,191.0,98.0,8.59,11.6,3.0,3.13,b'1',0
46.0,63.0,b'415',1259.0,b'0',b'0',0.0,142.5,92.0,24.23,208.3,102.0,17.71,228.9,120.0,10.3,7.5,2.0,2.03,b'2',0
0.0,58.0,b'510',1905.0,b'0',b'0',0.0,131.9,96.0,22.42,167.6,107.0,14.25,205.9,106.0,9.27,14.7,5.0,3.97,b'3',0
42.0,92.0,b'510',3332.0,b'0',b'1',25.0,79.8,99.0,13.57,313.6,120.0,26.66,135.5,104.0,6.1,9.3,8.0,2.51,b'2',0
49.0,172.0,b'415',1583.0,b'0',b'0',0.0,211.7,100.0,35.99,198.7,101.0,16.89,301.7,136.0,13.58,6.5,9.0,1.76,b'1',0
38.0,124.0,b'415',3612.0,b'0',b'0',0.0,167.4,119.0,28.46,233.2,143.0,19.82,109.6,115.0,4.93,10.3,5.0,2.78,b'0',0
26.0,78.0,b'415',2597.0,b'0',b'0',0.0,191.7,122.0,32.59,241.4,88.0,20.52,203.5,86.0,9.16,9.1,5.0,2.46,b'1',0
44.0,139.0,b'415',694.0,b'0',b'0',0.0,165.0,132.0,28.05,249.7,86.0,21.22,170.3,128.0,7.66,12.6,8.0,3.4,b'1',0
42.0,39.0,b'510',4410.0,b'0',b'0',0.0,189.6,89.0,32.23,251.6,116.0,21.39,230.9,105.0,10.39,5.4,8.0,1.46,b'3',0
29.0,93.0,b'408',243.0,b'0',b'0',0.0,152.4,74.0,25.91,274.6,88.0,23.34,252.2,120.0,11.35,6.6,5.0,1.78,b'3',0
13.0,68.0,b'510',4009.0,b'0',b'1',30.0,122.9,93.0,20.89,233.5,91.0,19.85,199.5,144.0,8.98,9.6,2.0,2.59,b'2',0
31.0,127.0,b'510',2366.0,b'0',b'0',0.0,262.9,95.0,44.69,175.9,126.0,14.95,202.1,101.0,9.09,7.5,5.0,2.03,b'1',0
23.0,90.0,b'408',4954.0,b'0',b'0',0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,b'1',0
20.0,105.0,b'408',858.0,b'0',b'0',0.0,141.8,85.0,24.11,191.3,101.0,16.26,133.6,126.0,6.01,10.9,3.0,2.94,b'1',0
1.0,119.0,b'415',4050.0,b'0',b'0',0.0,98.8,97.0,16.8,146.9,68.0,12.49,190.7,105.0,8.58,10.0,4.0,2.7,b'3',0
27.0,64.0,b'408',330.0,b'0',b'1',19.0,180.1,106.0,30.62,127.5,92.0,10.84,237.4,118.0,10.68,7.5,3.0,2.03,b'0',0
22.0,143.0,b'415',1031.0,b'0',b'0',0.0,191.6,53.0,32.57,104.6,104.0,8.89,195.8,125.0,8.81,10.7,9.0,2.89,b'3',0
21.0,73.0,b'408',1096.0,b'0',b'0',0.0,272.4,112.0,46.31,252.2,91.0,21.44,255.4,112.0,11.49,10.9,5.0,2.94,b'1',1
27.0,165.0,b'415',156.0,b'0',b'0',0.0,207.7,109.0,35.31,164.8,94.0,14.01,54.5,91.0,2.45,7.9,3.0,2.13,b'0',0
32.0,93.0,b'510',2896.0,b'0',b'1',21.0,117.9,131.0,20.04,164.5,115.0,13.98,217.0,86.0,9.76,9.8,3.0,2.65,b'1',0
42.0,110.0,b'510',605.0,b'0',b'0',0.0,220.9,100.0,37.55,279.6,76.0,23.77,239.8,107.0,10.79,13.5,9.0,3.65,b'1',1
3.0,140.0,b'408',3428.0,b'0',b'0',0.0,149.8,134.0,25.47,164.4,98.0,13.97,294.7,124.0,13.26,8.1,2.0,2.19,b'1',0
15.0,35.0,b'510',3625.0,b'0',b'1',23.0,194.6,106.0,33.08,199.8,132.0,16.98,189.6,88.0,8.53,10.1,7.0,2.73,b'4',0
32.0,81.0,b'415',3950.0,b'0',b'0',0.0,173.2,80.0,29.44,236.2,94.0,20.08,240.2,84.0,10.81,11.8,6.0,3.19,b'2',0
6.0,106.0,b'510',4609.0,b'0',b'1',36.0,124.8,93.0,21.22,241.7,83.0,20.54,219.0,110.0,9.86,11.3,3.0,3.05,b'1',0
11.0,169.0,b'408',2201.0,b'0',b'0',0.0,240.7,119.0,40.92,141.1,102.0,11.99,120.6,56.0,5.43,7.7,2.0,2.08,b'2',0
36.0,88.0,b'408',2250.0,b'1',b'0',0.0,132.9,132.0,22.59,208.2,82.0,17.7,260.5,42.0,11.72,14.4,11.0,3.89,b'2',1
